ID,Grasp,Video,StartFrame,EndFrame,PIP,Subject,Duration,BigCategories,SmallCategories,Timestamp
6308,thumb-3 finger,095.mp4,1870,1964,Precision,Machinist 1,3.76,pre-prismatic,pre-prismatic,01:14.8
6309,thumb-2 finger,095.mp4,2085,2154,Precision,Machinist 1,2.76,pre-prismatic,pre-prismatic,01:23.4
6310,adducted thumb,095.mp4,2157,2196,Power,Machinist 1,1.56,pow-prismatic,pow-oblique,01:26.3
6311,tripod,095.mp4,2290,2407,Precision,Machinist 1,4.68,circular,pre-circular,01:31.6
6312,tripod,095.mp4,2460,2540,Precision,Machinist 1,3.2,circular,pre-circular,01:38.4
6313,adduction,095.mp4,2637,2721,Intermediate,Machinist 1,3.36,pre-prismatic,pre-pinch,01:45.5
6315,small diameter,095.mp4,3045,3081,Power,Machinist 1,1.47,pow-prismatic,pow-cylindric,02:01.8
6316,light tool,095.mp4,3082,3117,Power,Machinist 1,1.42,pow-prismatic,pow-oblique,02:03.3
6317,thumb-2 finger,095.mp4,3117,3148,Precision,Machinist 1,1.27,pre-prismatic,pre-prismatic,02:04.7
6318,tripod,095.mp4,3162,3226,Precision,Machinist 1,2.56,circular,pre-circular,02:06.5
6319,ring,095.mp4,3227,3655,Power,Machinist 1,17.12,pow-prismatic,pow-cylindric,02:09.1
6320,tripod,095.mp4,3654,3739,Precision,Machinist 1,3.4,circular,pre-circular,02:26.2
6321,ring,095.mp4,3802,3970,Power,Machinist 1,6.73,pow-prismatic,pow-cylindric,02:32.1
6322,tripod,095.mp4,3970,4058,Precision,Machinist 1,3.55,circular,pre-circular,02:38.8
6323,ring,095.mp4,4060,4292,Power,Machinist 1,9.28,pow-prismatic,pow-cylindric,02:42.4
6324,tripod,095.mp4,4290,4317,Precision,Machinist 1,1.08,circular,pre-circular,02:51.6
6325,power sphere,095.mp4,4337,4354,Power,Machinist 1,0.71,circular,pow-circular,02:53.5
6326,lateral pinch,095.mp4,4510,4556,Intermediate,Machinist 1,1.84,int-lateral,int-lateral,03:00.4
6327,light tool,095.mp4,4555,4633,Power,Machinist 1,3.12,pow-prismatic,pow-oblique,03:02.2
6328,adduction,095.mp4,4632,4650,Intermediate,Machinist 1,0.72,pre-prismatic,pre-pinch,03:05.3
6329,adducted thumb,095.mp4,4702,4719,Power,Machinist 1,0.71,pow-prismatic,pow-oblique,03:08.1
6330,thumb-2 finger,095.mp4,4720,4759,Precision,Machinist 1,1.58,pre-prismatic,pre-prismatic,03:08.8
6331,thumb-index finger,095.mp4,4760,4777,Precision,Machinist 1,0.68,pre-prismatic,pre-pinch,03:10.4
6332,lateral pinch,095.mp4,4775,4976,Intermediate,Machinist 1,8.04,int-lateral,int-lateral,03:11.0
6333,power sphere,095.mp4,4977,5033,Power,Machinist 1,2.24,circular,pow-circular,03:19.1
6334,thumb-4 finger,095.mp4,5407,5468,Precision,Machinist 1,2.44,pre-prismatic,pre-prismatic,03:36.3
6336,light tool,095.mp4,5505,5587,Power,Machinist 1,3.28,pow-prismatic,pow-oblique,03:40.2
6337,thumb-4 finger,095.mp4,5585,5666,Precision,Machinist 1,3.24,pre-prismatic,pre-prismatic,03:43.4
6338,thumb-index finger,095.mp4,5667,5697,Precision,Machinist 1,1.2,pre-prismatic,pre-pinch,03:46.7
6339,ring,095.mp4,5705,5863,Power,Machinist 1,6.33,pow-prismatic,pow-cylindric,03:48.2
6340,medium wrap,095.mp4,5862,5902,Power,Machinist 1,1.61,pow-prismatic,pow-cylindric,03:54.5
6341,lateral pinch,095.mp4,5905,5916,Intermediate,Machinist 1,0.44,int-lateral,int-lateral,03:56.2
6342,light tool,095.mp4,5915,5940,Power,Machinist 1,1.0,pow-prismatic,pow-oblique,03:56.6
6343,adducted thumb,095.mp4,5940,5964,Power,Machinist 1,0.96,pow-prismatic,pow-oblique,03:57.6
6344,lateral pinch,095.mp4,5965,6001,Intermediate,Machinist 1,1.44,int-lateral,int-lateral,03:58.6
6345,medium wrap,095.mp4,6000,6013,Power,Machinist 1,0.52,pow-prismatic,pow-cylindric,04:00.0
6346,tripod,095.mp4,6042,6075,Precision,Machinist 1,1.32,circular,pre-circular,04:01.7
6348,sphere-4 finger,095.mp4,6130,6140,Power,Machinist 1,0.4,circular,pow-circular,04:05.2
6349,tripod,095.mp4,6225,6263,Precision,Machinist 1,1.52,circular,pre-circular,04:09.0
6350,tripod,095.mp4,6297,6338,Precision,Machinist 1,1.67,circular,pre-circular,04:11.9
6351,ring,095.mp4,6337,6537,Power,Machinist 1,8.03,pow-prismatic,pow-cylindric,04:13.5
6352,lateral pinch,095.mp4,6540,6572,Intermediate,Machinist 1,1.28,int-lateral,int-lateral,04:21.6
6353,ring,095.mp4,6570,6880,Power,Machinist 1,12.4,pow-prismatic,pow-cylindric,04:22.8
6354,tripod,095.mp4,6880,6921,Precision,Machinist 1,1.64,circular,pre-circular,04:35.2
6355,ring,095.mp4,6922,7056,Power,Machinist 1,5.36,pow-prismatic,pow-cylindric,04:36.9
6356,tripod,095.mp4,7055,7100,Precision,Machinist 1,1.81,circular,pre-circular,04:42.2
6357,thumb-2 finger,095.mp4,7102,7145,Precision,Machinist 1,1.72,pre-prismatic,pre-prismatic,04:44.1
6358,tripod,095.mp4,7157,7290,Precision,Machinist 1,5.32,circular,pre-circular,04:46.3
6359,ring,095.mp4,7290,7414,Power,Machinist 1,4.96,pow-prismatic,pow-cylindric,04:51.6
6360,tripod,095.mp4,7415,7438,Precision,Machinist 1,0.92,circular,pre-circular,04:56.6
6361,ring,095.mp4,7437,7592,Power,Machinist 1,6.23,pow-prismatic,pow-cylindric,04:57.5
6362,ring,095.mp4,7665,7828,Power,Machinist 1,6.52,pow-prismatic,pow-cylindric,05:06.6
6363,tripod,095.mp4,7830,7964,Precision,Machinist 1,5.36,circular,pre-circular,05:13.2
6364,ring,095.mp4,7962,8288,Power,Machinist 1,13.04,pow-prismatic,pow-cylindric,05:18.5
6365,tripod,095.mp4,8290,8476,Precision,Machinist 1,7.44,circular,pre-circular,05:31.6
6366,ring,095.mp4,8475,8634,Power,Machinist 1,6.36,pow-prismatic,pow-cylindric,05:39.0
6367,tripod,095.mp4,8635,8655,Precision,Machinist 1,0.8,circular,pre-circular,05:45.4
6368,ring,095.mp4,8655,8804,Power,Machinist 1,5.96,pow-prismatic,pow-cylindric,05:46.2
6369,tripod,095.mp4,8802,8946,Precision,Machinist 1,5.76,circular,pre-circular,05:52.1
6370,ring,095.mp4,8947,9116,Power,Machinist 1,6.77,pow-prismatic,pow-cylindric,05:57.9
6371,tripod,095.mp4,9115,9132,Precision,Machinist 1,0.71,circular,pre-circular,06:04.6
6372,ring,095.mp4,9135,9276,Power,Machinist 1,5.64,pow-prismatic,pow-cylindric,06:05.4
6373,tripod,095.mp4,9275,9309,Precision,Machinist 1,1.36,circular,pre-circular,06:11.0
6374,ring,095.mp4,9310,9449,Power,Machinist 1,5.56,pow-prismatic,pow-cylindric,06:12.4
6375,tripod,095.mp4,9447,9544,Precision,Machinist 1,3.88,circular,pre-circular,06:17.9
6376,thumb-index finger,095.mp4,9557,9571,Precision,Machinist 1,0.59,pre-prismatic,pre-pinch,06:22.3
6377,thumb-3 finger,095.mp4,9570,9582,Precision,Machinist 1,0.48,pre-prismatic,pre-prismatic,06:22.8
6378,lateral tripod,095.mp4,9582,9597,Intermediate,Machinist 1,0.6,int-lateral,int-lateral,06:23.3
6379,tripod,095.mp4,9597,9608,Precision,Machinist 1,0.44,circular,pre-circular,06:23.9
6380,lateral tripod,095.mp4,9610,9643,Intermediate,Machinist 1,1.32,int-lateral,int-lateral,06:24.4
6381,thumb-2 finger,095.mp4,9642,9757,Precision,Machinist 1,4.6,pre-prismatic,pre-prismatic,06:25.7
6382,lateral tripod,095.mp4,9757,9805,Intermediate,Machinist 1,1.92,int-lateral,int-lateral,06:30.3
6383,thumb-index finger,095.mp4,9805,9815,Precision,Machinist 1,0.4,pre-prismatic,pre-pinch,06:32.2
6384,thumb-2 finger,095.mp4,9815,9830,Precision,Machinist 1,0.6,pre-prismatic,pre-prismatic,06:32.6
6385,tripod,095.mp4,9850,10052,Precision,Machinist 1,8.09,circular,pre-circular,06:34.0
6386,ring,095.mp4,10052,10318,Power,Machinist 1,10.67,pow-prismatic,pow-cylindric,06:42.1
6387,tripod,095.mp4,10320,10521,Precision,Machinist 1,8.04,circular,pre-circular,06:52.8
6388,ring,095.mp4,10520,10954,Power,Machinist 1,17.36,pow-prismatic,pow-cylindric,07:00.8
6389,tripod,095.mp4,10955,11216,Precision,Machinist 1,10.44,circular,pre-circular,07:18.2
6390,ring,095.mp4,11215,11658,Power,Machinist 1,17.73,pow-prismatic,pow-cylindric,07:28.6
6391,tripod,095.mp4,11660,11767,Precision,Machinist 1,4.31,circular,pre-circular,07:46.4
6392,power sphere,095.mp4,11780,11833,Power,Machinist 1,2.12,circular,pow-circular,07:51.2
6393,power sphere,095.mp4,11892,11963,Power,Machinist 1,2.84,circular,pow-circular,07:55.7
6394,thumb-3 finger,095.mp4,12010,12028,Precision,Machinist 1,0.72,pre-prismatic,pre-prismatic,08:00.4
6395,thumb-2 finger,095.mp4,12097,12158,Precision,Machinist 1,2.47,pre-prismatic,pre-prismatic,08:03.9
6396,lateral tripod,095.mp4,12157,12751,Intermediate,Machinist 1,23.76,int-lateral,int-lateral,08:06.3
6397,thumb-2 finger,095.mp4,12787,12809,Precision,Machinist 1,0.88,pre-prismatic,pre-prismatic,08:31.5
6398,thumb-2 finger,095.mp4,12827,12841,Precision,Machinist 1,0.59,pre-prismatic,pre-prismatic,08:33.1
6399,tripod,095.mp4,12862,12936,Precision,Machinist 1,2.98,circular,pre-circular,08:34.5
6400,tripod,095.mp4,12944,12960,Precision,Machinist 1,0.64,circular,pre-circular,08:37.8
6401,lateral tripod,095.mp4,12960,12982,Intermediate,Machinist 1,0.88,int-lateral,int-lateral,08:38.4
6402,tripod,095.mp4,12982,13023,Precision,Machinist 1,1.64,circular,pre-circular,08:39.3
6403,medium wrap,095.mp4,13055,13211,Power,Machinist 1,6.24,pow-prismatic,pow-cylindric,08:42.2
6404,thumb-index finger,095.mp4,13235,13261,Precision,Machinist 1,1.04,pre-prismatic,pre-pinch,08:49.4
6405,thumb-index finger,095.mp4,13337,13354,Precision,Machinist 1,0.68,pre-prismatic,pre-pinch,08:53.5
6406,lateral pinch,095.mp4,13375,13388,Intermediate,Machinist 1,0.52,int-lateral,int-lateral,08:55.0
6407,adducted thumb,095.mp4,13390,13606,Power,Machinist 1,8.64,pow-prismatic,pow-oblique,08:55.6
6408,thumb-index finger,095.mp4,13605,13621,Precision,Machinist 1,0.64,pre-prismatic,pre-pinch,09:04.2
6409,thumb-4 finger,095.mp4,13619,13637,Precision,Machinist 1,0.72,pre-prismatic,pre-prismatic,09:04.8
6410,power sphere,095.mp4,13640,13676,Power,Machinist 1,1.44,circular,pow-circular,09:05.6
6411,thumb-4 finger,095.mp4,13675,13687,Precision,Machinist 1,0.48,pre-prismatic,pre-prismatic,09:07.0
6412,precision disk,095.mp4,13700,13771,Precision,Machinist 1,2.85,circular,pre-circular,09:08.0
6413,tripod,095.mp4,13815,13925,Precision,Machinist 1,4.4,circular,pre-circular,09:12.6
6414,ring,095.mp4,13925,14996,Power,Machinist 1,42.84,pow-prismatic,pow-cylindric,09:17.0
6415,tripod,095.mp4,14994,15118,Precision,Machinist 1,4.96,circular,pre-circular,09:59.8
6416,ring,095.mp4,15119,16645,Power,Machinist 1,61.04,pow-prismatic,pow-cylindric,10:04.8
6417,tripod,095.mp4,16645,16720,Precision,Machinist 1,3.01,circular,pre-circular,11:05.8
6418,precision disk,095.mp4,16747,16761,Precision,Machinist 1,0.56,circular,pre-circular,11:09.9
6419,medium wrap,095.mp4,16777,17057,Power,Machinist 1,11.2,pow-prismatic,pow-cylindric,11:11.1
6420,light tool,095.mp4,17110,17440,Power,Machinist 1,13.2,pow-prismatic,pow-oblique,11:24.4
6421,tripod,095.mp4,17495,17519,Precision,Machinist 1,0.96,circular,pre-circular,11:39.8
6422,power sphere,095.mp4,17520,17628,Power,Machinist 1,4.32,circular,pow-circular,11:40.8
6423,thumb-2 finger,095.mp4,17657,17695,Precision,Machinist 1,1.52,pre-prismatic,pre-prismatic,11:46.3
6424,light tool,095.mp4,18040,18106,Power,Machinist 1,2.64,pow-prismatic,pow-oblique,12:01.6
6425,lateral pinch,095.mp4,18235,18294,Intermediate,Machinist 1,2.36,int-lateral,int-lateral,12:09.4
6426,precision disk,095.mp4,18292,18308,Precision,Machinist 1,0.64,circular,pre-circular,12:11.7
6427,sphere-3 finger,095.mp4,18310,18631,Power,Machinist 1,12.84,circular,pow-circular,12:12.4
6428,quadpod,095.mp4,18630,18680,Precision,Machinist 1,2.0,circular,pre-circular,12:25.2
6429,light tool,095.mp4,18720,18741,Power,Machinist 1,0.84,pow-prismatic,pow-oblique,12:28.8
6430,light tool,095.mp4,18767,18817,Power,Machinist 1,2.01,pow-prismatic,pow-oblique,12:30.7
6431,power sphere,095.mp4,18835,18979,Power,Machinist 1,5.76,circular,pow-circular,12:33.4
6432,thumb-2 finger,095.mp4,19340,19386,Precision,Machinist 1,1.85,pre-prismatic,pre-prismatic,12:53.6
6433,medium wrap,095.mp4,19420,19505,Power,Machinist 1,3.43,pow-prismatic,pow-cylindric,12:56.8
6434,thumb-3 finger,095.mp4,19505,19528,Precision,Machinist 1,0.92,pre-prismatic,pre-prismatic,13:00.2
6435,light tool,095.mp4,19527,19558,Power,Machinist 1,1.24,pow-prismatic,pow-oblique,13:01.1
6436,precision disk,095.mp4,19585,19617,Precision,Machinist 1,1.3,circular,pre-circular,13:03.4
6437,light tool,095.mp4,19620,19637,Power,Machinist 1,0.68,pow-prismatic,pow-oblique,13:04.8
6438,thumb-2 finger,095.mp4,19645,19679,Precision,Machinist 1,1.36,pre-prismatic,pre-prismatic,13:05.8
6439,ring,095.mp4,19732,19943,Power,Machinist 1,8.44,pow-prismatic,pow-cylindric,13:09.3
6440,tripod,095.mp4,19945,19979,Precision,Machinist 1,1.36,circular,pre-circular,13:17.8
6441,ring,095.mp4,19977,20162,Power,Machinist 1,7.4,pow-prismatic,pow-cylindric,13:19.1
6442,tripod,095.mp4,20162,20250,Precision,Machinist 1,3.52,circular,pre-circular,13:26.5
6443,ring,095.mp4,20250,20553,Power,Machinist 1,12.13,pow-prismatic,pow-cylindric,13:30.0
6444,tripod,095.mp4,20555,20626,Precision,Machinist 1,2.87,circular,pre-circular,13:42.2
6445,ring,095.mp4,20625,20907,Power,Machinist 1,11.28,pow-prismatic,pow-cylindric,13:45.0
6446,tripod,095.mp4,20907,20932,Precision,Machinist 1,1.0,circular,pre-circular,13:56.3
6447,power sphere,095.mp4,20940,20969,Power,Machinist 1,1.16,circular,pow-circular,13:57.6
6448,thumb-2 finger,095.mp4,20970,21074,Precision,Machinist 1,4.16,pre-prismatic,pre-prismatic,13:58.8
6449,power sphere,095.mp4,21075,21242,Power,Machinist 1,6.68,circular,pow-circular,14:03.0
6450,medium wrap,095.mp4,21282,21402,Power,Machinist 1,4.8,pow-prismatic,pow-cylindric,14:11.3
6451,lateral pinch,095.mp4,21420,21459,Intermediate,Machinist 1,1.56,int-lateral,int-lateral,14:16.8
6452,thumb-3 finger,095.mp4,21500,21516,Precision,Machinist 1,0.64,pre-prismatic,pre-prismatic,14:20.0
6453,power sphere,095.mp4,21515,21579,Power,Machinist 1,2.56,circular,pow-circular,14:20.6
6454,lateral pinch,095.mp4,21630,21683,Intermediate,Machinist 1,2.12,int-lateral,int-lateral,14:25.2
6455,medium wrap,095.mp4,21725,21826,Power,Machinist 1,4.04,pow-prismatic,pow-cylindric,14:29.0
6456,thumb-4 finger,095.mp4,21830,21843,Precision,Machinist 1,0.55,pre-prismatic,pre-prismatic,14:33.2
6457,light tool,095.mp4,21842,21889,Power,Machinist 1,1.88,pow-prismatic,pow-oblique,14:33.7
6458,medium wrap,095.mp4,21900,21928,Power,Machinist 1,1.13,pow-prismatic,pow-cylindric,14:36.0
6459,tripod,095.mp4,21950,21978,Precision,Machinist 1,1.12,circular,pre-circular,14:38.0
6460,precision disk,095.mp4,21977,22000,Precision,Machinist 1,0.92,circular,pre-circular,14:39.1
6461,light tool,095.mp4,22005,22019,Power,Machinist 1,0.59,pow-prismatic,pow-oblique,14:40.2
6462,tripod,095.mp4,22090,22150,Precision,Machinist 1,2.41,circular,pre-circular,14:43.6
6463,ring,095.mp4,22150,22216,Power,Machinist 1,2.67,pow-prismatic,pow-cylindric,14:46.0
6464,ring,095.mp4,22295,23116,Power,Machinist 1,32.84,pow-prismatic,pow-cylindric,14:51.8
6465,tripod,095.mp4,23115,23225,Precision,Machinist 1,4.4,circular,pre-circular,15:24.6
6466,ring,095.mp4,23225,23876,Power,Machinist 1,26.04,pow-prismatic,pow-cylindric,15:29.0
6467,tripod,095.mp4,23877,24006,Precision,Machinist 1,5.16,circular,pre-circular,15:55.1
6468,ring,095.mp4,24005,24399,Power,Machinist 1,15.76,pow-prismatic,pow-cylindric,16:00.2
6469,tripod,095.mp4,24400,24431,Precision,Machinist 1,1.24,circular,pre-circular,16:16.0
6470,ring,095.mp4,24430,24624,Power,Machinist 1,7.76,pow-prismatic,pow-cylindric,16:17.2
6471,tripod,095.mp4,24625,24798,Precision,Machinist 1,6.92,circular,pre-circular,16:25.0
6472,ring,095.mp4,24797,25286,Power,Machinist 1,19.58,pow-prismatic,pow-cylindric,16:31.9
6473,tripod,095.mp4,25287,25392,Precision,Machinist 1,4.22,circular,pre-circular,16:51.5
6474,power sphere,095.mp4,25392,25412,Power,Machinist 1,0.8,circular,pow-circular,16:55.7
6475,tripod,095.mp4,25422,25625,Precision,Machinist 1,8.12,circular,pre-circular,16:56.9
6476,light tool,095.mp4,25625,25781,Power,Machinist 1,6.24,pow-prismatic,pow-oblique,17:05.0
6477,tripod,095.mp4,25810,25849,Precision,Machinist 1,1.56,circular,pre-circular,17:12.4
6478,power sphere,095.mp4,25850,25876,Power,Machinist 1,1.04,circular,pow-circular,17:14.0
6479,thumb-2 finger,095.mp4,25942,25968,Precision,Machinist 1,1.07,pre-prismatic,pre-prismatic,17:17.7
6480,thumb-2 finger,095.mp4,25970,26021,Precision,Machinist 1,2.04,pre-prismatic,pre-prismatic,17:18.8
6481,lateral tripod,095.mp4,26060,26068,Intermediate,Machinist 1,0.32,int-lateral,int-lateral,17:22.4
6482,medium wrap,095.mp4,26070,26124,Power,Machinist 1,2.16,pow-prismatic,pow-cylindric,17:22.8
6483,light tool,095.mp4,26122,26182,Power,Machinist 1,2.4,pow-prismatic,pow-oblique,17:24.9
6484,tripod,095.mp4,26200,26233,Precision,Machinist 1,1.32,circular,pre-circular,17:28.0
6485,precision disk,095.mp4,26235,26268,Precision,Machinist 1,1.32,circular,pre-circular,17:29.4
6486,tripod,095.mp4,26285,26298,Precision,Machinist 1,0.52,circular,pre-circular,17:31.4
6487,light tool,095.mp4,26297,26315,Power,Machinist 1,0.73,pow-prismatic,pow-oblique,17:31.9
6488,tripod,095.mp4,26320,26435,Precision,Machinist 1,4.6,circular,pre-circular,17:32.8
6489,ring,095.mp4,26435,27500,Power,Machinist 1,42.6,pow-prismatic,pow-cylindric,17:37.4
6490,tripod,095.mp4,27500,27561,Precision,Machinist 1,2.44,circular,pre-circular,18:20.0
6491,thumb-2 finger,095.mp4,27567,27616,Precision,Machinist 1,1.96,pre-prismatic,pre-prismatic,18:22.7
6492,medium wrap,095.mp4,27650,27781,Power,Machinist 1,5.24,pow-prismatic,pow-cylindric,18:26.0
6493,tripod,095.mp4,27810,27920,Precision,Machinist 1,4.4,circular,pre-circular,18:32.4
6494,ring,095.mp4,27920,27942,Power,Machinist 1,0.88,pow-prismatic,pow-cylindric,18:36.8
6495,tripod,095.mp4,27939,28037,Precision,Machinist 1,3.92,circular,pre-circular,18:37.6
6496,ring,095.mp4,29055,30092,Power,Machinist 1,41.48,pow-prismatic,pow-cylindric,19:22.2
6497,tripod,095.mp4,30092,30158,Precision,Machinist 1,2.64,circular,pre-circular,20:03.7
6498,tripod,095.mp4,30455,30656,Precision,Machinist 1,8.04,circular,pre-circular,20:18.2
6499,ring,095.mp4,30655,30978,Power,Machinist 1,12.93,pow-prismatic,pow-cylindric,20:26.2
6500,tripod,095.mp4,30980,31082,Precision,Machinist 1,4.11,circular,pre-circular,20:39.2
6501,power sphere,095.mp4,31102,31134,Power,Machinist 1,1.28,circular,pow-circular,20:44.1
6502,medium wrap,095.mp4,31175,31371,Power,Machinist 1,7.84,pow-prismatic,pow-cylindric,20:47.0
6503,tripod,095.mp4,31389,31465,Precision,Machinist 1,3.04,circular,pre-circular,20:55.6
6504,power sphere,095.mp4,31467,31504,Power,Machinist 1,1.48,circular,pow-circular,20:58.7
6505,tripod,095.mp4,31520,31573,Precision,Machinist 1,2.12,circular,pre-circular,21:00.8
6506,medium wrap,095.mp4,31637,31655,Power,Machinist 1,0.72,pow-prismatic,pow-cylindric,21:05.5
6507,thumb-2 finger,095.mp4,31702,31718,Precision,Machinist 1,0.65,pre-prismatic,pre-prismatic,21:08.1
6508,light tool,095.mp4,31862,32150,Power,Machinist 1,11.52,pow-prismatic,pow-oblique,21:14.5
6509,thumb-2 finger,095.mp4,32202,32224,Precision,Machinist 1,0.88,pre-prismatic,pre-prismatic,21:28.1
6510,tripod,095.mp4,32262,32343,Precision,Machinist 1,3.24,circular,pre-circular,21:30.5
6511,lateral pinch,095.mp4,32420,32482,Intermediate,Machinist 1,2.48,int-lateral,int-lateral,21:36.8
6512,tripod,095.mp4,32792,32867,Precision,Machinist 1,3.01,circular,pre-circular,21:51.7
6513,light tool,095.mp4,32890,32977,Power,Machinist 1,3.48,pow-prismatic,pow-oblique,21:55.6
6514,thumb-3 finger,095.mp4,32995,33078,Precision,Machinist 1,3.35,pre-prismatic,pre-prismatic,21:59.8
6515,sphere-3 finger,095.mp4,33080,33097,Power,Machinist 1,0.68,circular,pow-circular,22:03.2
6516,thumb-3 finger,095.mp4,33127,33157,Precision,Machinist 1,1.2,pre-prismatic,pre-prismatic,22:05.1
6517,light tool,095.mp4,33187,33317,Power,Machinist 1,5.2,pow-prismatic,pow-oblique,22:07.5
6518,lateral pinch,095.mp4,33400,33417,Intermediate,Machinist 1,0.7,int-lateral,int-lateral,22:16.0
6519,thumb-4 finger,095.mp4,33442,33516,Precision,Machinist 1,2.96,pre-prismatic,pre-prismatic,22:17.7
6520,light tool,095.mp4,33622,33709,Power,Machinist 1,3.48,pow-prismatic,pow-oblique,22:24.9
6521,light tool,095.mp4,33780,33841,Power,Machinist 1,2.44,pow-prismatic,pow-oblique,22:31.2
6522,lateral tripod,095.mp4,33842,33861,Intermediate,Machinist 1,0.76,int-lateral,int-lateral,22:33.7
6523,tripod,095.mp4,33880,34087,Precision,Machinist 1,8.29,circular,pre-circular,22:35.2
6524,light tool,095.mp4,34095,34320,Power,Machinist 1,9.03,pow-prismatic,pow-oblique,22:43.8
6525,tripod,095.mp4,34335,34526,Precision,Machinist 1,7.66,circular,pre-circular,22:53.4
6526,tripod,095.mp4,34580,34600,Precision,Machinist 1,0.8,circular,pre-circular,23:03.2
6527,tripod,095.mp4,34620,34772,Precision,Machinist 1,6.08,circular,pre-circular,23:04.8
6528,ring,095.mp4,34770,34875,Power,Machinist 1,4.2,pow-prismatic,pow-cylindric,23:10.8
6529,small diameter,095.mp4,35362,35403,Power,Machinist 1,1.64,pow-prismatic,pow-cylindric,23:34.5
6530,light tool,095.mp4,35405,35657,Power,Machinist 1,10.08,pow-prismatic,pow-oblique,23:36.2
6531,thumb-3 finger,095.mp4,36117,36153,Precision,Machinist 1,1.44,pre-prismatic,pre-prismatic,24:04.7
6532,adduction,095.mp4,36317,36396,Intermediate,Machinist 1,3.16,pre-prismatic,pre-pinch,24:12.7
6533,lateral pinch,095.mp4,36472,36493,Intermediate,Machinist 1,0.84,int-lateral,int-lateral,24:18.9
6534,light tool,095.mp4,36580,36690,Power,Machinist 1,4.4,pow-prismatic,pow-oblique,24:23.2
6535,medium wrap,095.mp4,36690,37278,Power,Machinist 1,23.52,pow-prismatic,pow-cylindric,24:27.6
6536,medium wrap,095.mp4,37332,37433,Power,Machinist 1,4.04,pow-prismatic,pow-cylindric,24:53.3
6537,medium wrap,095.mp4,38045,38272,Power,Machinist 1,9.08,pow-prismatic,pow-cylindric,25:21.8
6538,medium wrap,095.mp4,38975,39612,Power,Machinist 1,25.48,pow-prismatic,pow-cylindric,25:59.0
6539,tripod,095.mp4,39685,40205,Precision,Machinist 1,20.8,circular,pre-circular,26:27.4
6540,light tool,095.mp4,40410,40579,Power,Machinist 1,6.76,pow-prismatic,pow-oblique,26:56.4
6541,light tool,095.mp4,40957,41005,Power,Machinist 1,1.95,pow-prismatic,pow-oblique,27:18.3
6542,sphere-3 finger,095.mp4,41005,41021,Power,Machinist 1,0.64,circular,pow-circular,27:20.2
6543,medium wrap,095.mp4,41020,41035,Power,Machinist 1,0.6,pow-prismatic,pow-cylindric,27:20.8
6544,thumb-3 finger,095.mp4,41092,41131,Precision,Machinist 1,1.56,pre-prismatic,pre-prismatic,27:23.7
6545,quadpod,095.mp4,41130,41326,Precision,Machinist 1,7.84,circular,pre-circular,27:25.2
6546,light tool,095.mp4,41327,41400,Power,Machinist 1,2.92,pow-prismatic,pow-oblique,27:33.1
6547,thumb-4 finger,095.mp4,41437,41467,Precision,Machinist 1,1.2,pre-prismatic,pre-prismatic,27:37.5
6548,tripod,095.mp4,41487,41498,Precision,Machinist 1,0.46,circular,pre-circular,27:39.5
6549,medium wrap,095.mp4,42070,43215,Power,Machinist 1,45.8,pow-prismatic,pow-cylindric,28:02.8
6550,ring,095.mp4,43400,43485,Power,Machinist 1,3.43,pow-prismatic,pow-cylindric,28:56.0
6551,thumb-4 finger,095.mp4,43750,43797,Precision,Machinist 1,1.88,pre-prismatic,pre-prismatic,29:10.0
6552,lateral pinch,095.mp4,43820,43862,Intermediate,Machinist 1,1.68,int-lateral,int-lateral,29:12.8
6553,thumb-index finger,095.mp4,44120,44133,Precision,Machinist 1,0.52,pre-prismatic,pre-pinch,29:24.8
6554,thumb-2 finger,095.mp4,44132,44144,Precision,Machinist 1,0.48,pre-prismatic,pre-prismatic,29:25.3
6555,medium wrap,095.mp4,44435,44607,Power,Machinist 1,6.88,pow-prismatic,pow-cylindric,29:37.4
6556,lateral tripod,096.mp4,10,2242,Intermediate,Machinist 1,89.28,int-lateral,int-lateral,00:00.4
6557,thumb-index finger,096.mp4,2267,2298,Precision,Machinist 1,1.24,pre-prismatic,pre-pinch,01:30.7
6559,tripod,096.mp4,2390,2413,Precision,Machinist 1,0.92,circular,pre-circular,01:35.6
6560,lateral tripod,096.mp4,2412,2494,Intermediate,Machinist 1,3.28,int-lateral,int-lateral,01:36.5
6561,thumb-2 finger,096.mp4,2495,2628,Precision,Machinist 1,5.32,pre-prismatic,pre-prismatic,01:39.8
6562,lateral tripod,096.mp4,2627,2663,Intermediate,Machinist 1,1.44,int-lateral,int-lateral,01:45.1
6563,light tool,096.mp4,2662,2761,Power,Machinist 1,3.96,pow-prismatic,pow-oblique,01:46.5
6564,lateral tripod,096.mp4,2762,2818,Intermediate,Machinist 1,2.24,int-lateral,int-lateral,01:50.5
6566,thumb-2 finger,096.mp4,2910,3009,Precision,Machinist 1,3.96,pre-prismatic,pre-prismatic,01:56.4
6567,light tool,096.mp4,3035,3123,Power,Machinist 1,3.52,pow-prismatic,pow-oblique,02:01.4
6568,power sphere,096.mp4,3332,3378,Power,Machinist 1,1.87,circular,pow-circular,02:13.3
6569,thumb-2 finger,096.mp4,3552,3609,Precision,Machinist 1,2.28,pre-prismatic,pre-prismatic,02:22.1
